fecha;hora;co_centenario;no2_centenario;pm10_centenario;co_cordoba;no2_cordoba;pm10_cordoba;co_la_boca;no2_la_boca;pm10_la_boca
2017-01-19;3;0,44; ;22;0,32;15;28;0,47;15;37
2017-01-19;4;0,42; ;22;0,29;14;28;0,45;14;37
2017-01-19;5;0,4; ;21;0,25;5;28;0,43;14;36
2017-01-19;6;0,36; ;20;0,21;5;27;0,41;14;35
2017-01-19;7;0,32; ;20;0,16;7;26;0,4;14;34
2017-01-19;8;0,29; ;20;0,14;8;25;0,42;17;34
2017-01-19;9;0,28; ;19;0,13;9;24;0,42;17;33
2017-01-19;10;0,28; ;19;0,13;10;24;0,44;17;33
2017-01-19;11;0,29; ;19;0,14;8;23;0,46;19;34
2017-01-19;12;0,31; ;19;0,16;8;23;0,5;21;34
2017-01-19;13;0,34; ;20;0,18;9;23;0,55;25;35
2017-01-19;14;0,37; ;20;0,22;10;23;0,57;21;36
2017-01-19;15;0,4; ;20;0,26;11;23;0,58;20;37
2017-01-19;16;0,43; ;20;0,29;14;23;0,58;19;38
2017-01-19;17;0,45; ;20;0,33;15;23;0,6;19;38
2017-01-19;18;0,47; ;20;0,36;21;22;0,61;20;37
2017-01-19;19;0,49; ;20;0,39;21;22;0,64;24;37
2017-01-19;20;0,5; ;21;0,41;17;22;0,66;30;35
2017-01-19;21;0,53; ;21;0,42;20;23;0,66;32;33
2017-01-19;22;0,57; ;22;0,44;21;23;0,67;30;30
2017-01-19;23;0,6; ;23;0,44;23;23;0,67;25;37
2017-01-19;24;0,61; ;23;0,44;20;23;0,66;18;37
2017-01-20;1;0,6; ;22;0,41;17;23;0,64;17;37
2017-01-20;2;0,59; ;22;0,37;13;23;0,61;19;36
2017-01-20;3;0,56; ;22;0,34;9;23;0,56;15;37
2017-01-20;4;0,52; ;22;0,31;5;23;0,52;15;37
2017-01-20;5;0,46; ;22;0,27;3;25;0,48;15;37
2017-01-20;6;0,37; ;22;0,22;6;26;0,46;14;37
2017-01-20;7;0,29; ;22;0,18;9;26;0,5;22;38
2017-01-20;8;0,24; ;21;0,16;12;26;0,54;25;39
2017-01-20;9;0,21; ;21;0,16;13;26;0,59;22;39
2017-01-20;10; ; ;21;0,19;20;26;0,63;21;40
2017-01-20;11; ; ;19;0,23;23;28;0,67;19;41
2017-01-20;12; ; ;18;0,29;20;28;0,71;19;43
2017-01-20;13; ; ;18;0,32;22;29;0,74;20;43
2017-01-20;14; ; ;18;0,35;22;30;0,76;20;43
2017-01-20;15; ; ;18;0,38;27;30;0,72;18;42
2017-01-20;16; ; ;18;0,41;33;31;0,7;22;41
2017-01-20;17; ; ;18;0,46;26;31;0,67;22;42
2017-01-20;18; ;21;19;0,49;32;32;0,66;23;42
2017-01-20;19; ;20;19;0,51;33;32;0,67;25;42
2017-01-20;20; ;21;18;0,53;32;33;0,67;25;43
2017-01-20;21;0,55;30;18;0,58;28;34;0,68;28;50
2017-01-20;22;0,58;39;18;0,61;25;34;0,69;23;51
2017-01-20;23;0,59;52;17;0,63;24;34;0,71;23;41
2017-01-20;24;0,6;27;17;0,64;24;34;0,71;25;45
2017-01-21;1;0,64;31;18;0,6;20;35;0,7;20;45
2017-01-21;2;0,64;17;18;0,54;14;35;0,68;20;47
2017-01-21;3;0,63;15;18;0,48;15;35;0,64;18;47
2017-01-21;4;0,62;12;18;0,41;14;35;0,61;17;47
2017-01-21;5;0,59;10;19;0,33;18;34;0,57;12;49
2017-01-21;6;0,55;16;19;0,27;12;34;0,54;16;50
2017-01-21;7;0,51;12;20;0,22;7;34;0,52;17;49
2017-01-21;8;0,49;11;20;0,18;7;34;0,51;18;49
2017-01-21;9;0,46;10;21;0,16;6;34;0,5;17;49
2017-01-21;10;0,46;9;21;0,15;6;33;0,48;19;48
2017-01-21;11;0,46;10;22;0,15;7;31;0,48;25;46
2017-01-21;12;0,46;11;24;0,15;8;31;0,46;22;45
2017-01-22;13;0,47;10;21;0,14;10;23;0,61;12;46
2017-01-22;14;0,48;9;20;0,17;11;22;0,63;14;47
2017-01-22;15;0,49;8;20;0,2;8;22;0,64;10;49
2017-01-22;16;0,49;7;19;0,22;8;22;0,64;12;50
2017-01-22;17;0,5;11;19;0,26;12;22;0,65;12;52
2017-01-22;18;0,5;18;19;0,3;19;21;0,66;12;53
2017-01-22;19;0,49;21;20;0,34;20;21;0,67;14;56
2017-01-22;20;0,5;23;19;0,38;18;21;0,67;16;56
2017-01-22;21;0,5;16;20;0,39;10;23;0,67;16;55
2017-01-22;22;0,5;15;20;0,38;9;21;0,67;13;46
2017-01-22;23;0,5;10;20;0,37;10;21;0,68;15;46
2017-01-22;24;0,51;11;20;0,37;11;21;0,68;20;46
2017-01-23;1;0,51; ;20;0,35;8;20;0,66;19;45
2017-01-23;2;0,5; ;20;0,34;10;20;0,64;17;46
2017-01-23;3;0,5; ;20;0,3;5;20;0,6;13;45
2017-01-23;4;0,48; ;20;0,27;6;20;0,55;10;45
2017-01-23;5;0,46; ;20;0,24;7;19;0,51;10;45
2017-01-23;6;0,45;15;20;0,24;12;20;0,48;14;44
2017-01-23;7;0,44;19;20;0,23;14;20;0,46;14;42
2017-01-23;8;0,44;18;20;0,22;13;20;0,46;20;42
2017-01-23;9;0,47;15;20;0,21;12;20;0,49;19;44
2017-01-23;10;0,49;14;21;0,22;15;20;0,5;16;44
2017-01-23;11;0,51;13;21;0,24;17;20;0,5;19;43
2017-01-23;12;0,53;12;21;0,29;14;21;0,51;15;43
2017-01-23;13;0,56;19;21;0,34;15;21;0,52;14;43
2017-01-23;14;0,58;24;22;0,37;12;21;0,52;14;42
2017-01-23;15;0,6;16;22;0,42;14;21;0,49;13;41
2017-01-23;16;0,6;11; ;0,49;17;22;0,45;12;40
2017-01-23;17;0,58;14;23;0,58;18;22;0,43;13;38
2017-01-23;18;0,57;16;23;0,64;17;23;0,43;17;38
2017-01-23;19;0,57;18;23;0,68;16;23;0,44;21;35
2017-01-23;20;0,58;24;23;0,68;18;24;0,44;19;38
2017-01-23;21;0,58;27;23;0,67;14;22;0,43;22;32
2017-01-23;22;0,58;25;22;0,67;16;23;0,43;19;39
2017-01-23;23;0,57;18;22;0,65;16;23;0,44;18;39
2017-01-23;24;0,58;15;22;0,61;13;24;0,44;16;42
2017-01-24;1;0,58;13;22;0,53;10;25;0,44;14;45
2017-01-24;2;0,59;18;23;0,45;14;25;0,43;14;44
2017-01-24;3;0,57;11;23;0,42; ;25;0,42;18;43
2017-01-24;4;0,55;9;23;0,39; ;26;0,42;15;43
2017-01-24;5;0,52;8;24; ; ;27;0,43;15;42
2017-01-24;6;0,51;7;24; ; ;27;0,43;15;42
2017-01-24;7;0,49;11;24; ; ;28;0,46;16;44
2017-01-24;8;0,49;13;23; ; ;28;0,5;19;44
2017-01-24;9;0,5;14;23; ; ; ;0,54;17;43
2017-01-24;10;0,52;18;23; ; ; ;0,57;20;43
2017-01-24;11;0,55;24;23; ; ; ;0,6;23;42
2017-01-24;12;0,6;22;25; ; ; ;0,64;26;42
2017-01-24;13;0,64;26;29; ; ; ;0,66;25;43
2017-01-24;14;0,69;26;30; ; ; ;0,68;26;44
2017-01-24;15;0,72;22;31; ; ; ;0,66;21;47
2017-01-24;16;0,74;22;32; ; ; ;0,62;18;48
2017-01-24;17;0,74;22;33; ; ; ;0,59;20;49
2017-01-24;18;0,75;25;34; ; ; ;0,56;17;49
2017-01-24;19;0,74;27;35; ; ; ;0,53;18;51
2017-01-24;20;0,74;28;35; ; ; ;0,5;24;54
2017-01-24;21;0,75;28;38; ; ; ;0,5;28;51
2017-01-24;22;0,77;31;38; ;34; ;0,51;30;44
2017-01-24;23;0,81;34;37; ;28; ;0,52;25;44
2017-01-24;24;0,81;24;36; ;23; ;0,53;18;41
2017-01-25;1;0,78;13;36; ;18; ;0,52;14;39
2017-01-25;2;0,75;8;36; ;15; ;0,51;12;39
2017-01-25;3;0,7;6;37;0,4;11; ;0,5;12;40
2017-01-25;4;0,65;7;36;0,37;10; ;0,47;11;41
2017-01-25;5;0,6;6;36;0,34;9;25;0,42;12;41
2017-01-25;6;0,52;8;36;0,25;14;25;0,38;12;40
2017-01-25;7;0,45;10;37;0,23;19;24;0,34;18;38
2017-01-25;8;0,43;14;38;0,23;21;25;0,31;14;38
2017-01-25;9;0,43;16;39;0,25;19;26;0,28;14;40
2017-01-25;10;0,44;15;40;0,3;18;27;0,26;12;41
2017-01-25;11;0,46;14;40;0,36;21;28;0,23;11;40
2017-01-25;12;0,47;14; ;0,42;20;29;0,21;9;41
2017-01-25;13;0,49;14; ;0,5;19;31;0,19;11;41
2017-01-25;14;0,5;13; ;0,57;19;31;0,18;10;40
2017-01-25;15;0,5;12; ;0,63;20;32;0,17;10;39
2017-01-25;16;0,51;14; ;0,69;20;32;0,14;9;39
2017-01-25;17;0,5;13; ;0,73;21;31;0,11;10;38
2017-01-25;18;0,5;15; ;0,78;22;31;0,1;10;38
2017-01-25;19;0,49;15; ;0,82;25;31;0,1;13;36
2017-01-25;20;0,48;16; ;0,83;24;31;0,11;13;29
2017-01-25;21;0,48;18; ;0,81;19;33;0,13;17;26
2017-01-25;22;0,47;14; ;0,8;19;34;0,15;17;27
2017-01-25;23;0,47;13; ;0,75;17;34;0,17;18;28
2017-01-25;24;0,45;12; ;0,7;14;35;0,21;14;29
2017-01-26;1;0,44;8; ;0,65;13;36;0,25;14;29
2017-01-26;2;0,42;7; ;0,57;14;37;0,27;12;30
2017-01-26;3;0,41; ; ;0,46;11;37;0,29;12;30
2017-01-26;4;0,4; ; ;0,37;12;38;0,3;12;30
2017-01-26;5; ; ; ;0,31;9;38;0,3;14;30
2017-01-26;6; ; ; ;0,25;12;38;0,3;16;30
2017-01-26;7; ; ; ;0,23;16;38;0,32;13;30
2017-01-26;8; ; ; ;0,25;21;39;0,33;12;30
2017-01-26;9; ; ; ;0,26;20;38;0,33;14;29
2017-01-26;10; ; ; ;0,29;19;38;0,34;14;30
2017-01-26;11; ; ; ;0,35;18;38;0,32;12;30
2017-01-26;12; ; ; ;0,42;18;39;0,31;12;30
2017-01-26;13; ; ; ;0,51;18;39;0,29;12;30
2017-01-26;14; ; ; ;0,56;16;39;0,26;11;31
2017-01-26;15; ; ; ;0,63;19;38;0,24;11;31
2017-01-26;16; ; ; ;0,67;18;38;0,22;12;31
2017-01-26;17; ; ; ;0,71;19;38;0,2;12;31
2017-01-26;18; ; ; ;0,76;21;39;0,18;12;31
2017-01-26;19; ;14; ;0,81;20;39;0,19;13;31
2017-01-26;20;0,46;13; ;0,83;20;38;0,19;15;30
2017-01-26;21;0,47;13; ;0,83;19;38;0,2;17;30
2017-01-26;22;0,47;13; ;0,82;20;37;0,22;19;29
2017-01-26;23;0,48;13; ;0,78;16;37;0,23;19;29
2017-01-26;24;0,49;15; ;0,74;17;36;0,24;18;28
2017-01-27;1;0,5;15; ;0,69;18;36;0,27;19;28
2017-01-27;2;0,5;15; ;0,63;17;35;0,29;16;28
2017-01-27;3;0,48;13; ;0,53;18;35;0,31;16;27
2017-01-27;4;0,47;13; ;0,45;17;35;0,33;19;27
2017-01-27;5;0,46;13; ;0,38;17;35;0,35;16;27
2017-01-27;6;0,45;12; ;0,37;18;34;0,37;15;27
2017-01-27;7;0,45;12; ;0,39;22;34;0,4;12;27
2017-01-27;8;0,48;12; ;0,44;31;35;0,43;13;27
2017-01-27;9;0,51;15; ;0,5;30;35;0,44;20;28
2017-01-27;10;0,55;16; ;0,52; ;34;0,44; ;28
2017-01-27;11;0,58;15; ;0,56; ;34;0,46; ;29
2017-01-27;12;0,61;15; ; ; ;34; ; ;29
2017-01-27;13;0,63;14; ; ; ;34; ; ;29
2017-01-27;14;0,64;20; ; ; ;34; ; ;29
2017-01-27;15;0,65;22; ; ; ;34; ; ;28
2017-01-27;16;0,64;19; ; ;28;34; ; ;27
2017-01-27;17;0,62;19; ; ;33;34; ;33;28
2017-01-27;18;0,6;18; ;0,53;27;34; ;35;28
2017-01-27;19;0,6;21; ;0,54;23;34; ;39;29
2017-01-27;20;0,61;20; ;0,54;25;33; ;35;30
2017-01-27;21;0,62;21; ;0,56;31;33; ;36;30
2017-01-27;22;0,63;21; ;0,56;28;33;0,66;37;31
2017-01-27;23;0,66;28; ;0,55;28;33;0,66;26;31
2017-01-27;24;0,68;25; ;0,54;18;33;0,66;19;34
2017-01-28;1;0,69;19; ;0,52;16;32;0,7;15;36
2017-01-28;2;0,71;18; ;0,48;11;32;0,75;14;36
2017-01-28;3;0,72;17; ;0,46;18;32;0,78;10;37
2017-01-28;4;0,7;11; ;0,43;15;32;0,82;8;37
2017-01-28;5;0,68;12; ;0,39;9;32;0,86;14;37
2017-01-28;6;0,66;15; ;0,37;8;32;0,88;26;37
2017-01-28;7;0,62;10; ;0,35;9;32;0,91;29;37
2017-01-28;8;0,59;10; ;0,33;8;30;0,95;25;36
2017-01-28;9;0,56;10; ;0,31;8;29;0,97;22;36
2017-01-28;10;0,54;9; ;0,28;7;28;0,99;23;35
2017-01-28;11;0,51;8; ;0,26;5;27;1;18;34
2017-01-28;12;0,51;8; ;0,25;5;26;1,02;24;33
2017-01-28;13;0,51;7; ;0,25;5;25;1,03;10;33
2017-01-28;14;0,51;7; ;0,25;6;24;1,05;9;32
2017-01-28;15;0,51;6; ;0,26;9;23;1,06;7;31
2017-01-28;16;0,52;7; ;0,26; ;22;1,08;8;30
2017-01-28;17;0,52;7; ;0,27; ;22;1,07;8;29
2017-01-28;18;0,51;7; ; ; ;21;1,06;6;28
2017-01-28;19;0,52;7;22; ; ;20;1,06;9;28
2017-01-28;20;0,51;9;21; ; ;19;1,08;15;27
2017-01-28;21;0,53;12;21; ; ;19;1,11;27;26
2017-01-28;22;0,57;17;22; ;21;19;1,15;35;26
2017-01-28;23;0,63;23;23; ;19;18;1,21;18;26
2017-01-28;24;0,67;23;23; ;18;18;1,23;8;36
2017-01-29;1;0,7;19;23; ;19;18;1,19;9;36
2017-01-29;2;0,72;16;22; ;13;18;1,14;7;35
2017-01-29;3;0,74;13;21;0,48;19;18;1,08;4;34
2017-01-29;4;0,74;8;21;0,46;8;18;1,01;4;34
2017-01-29;5;0,72;6;21;0,44;3;19;0,93;3;34
2017-01-29;6;0,67;6;21;0,4;4;19;0,83;6;35
2017-01-29;7;0,6;5;21;0,37;6;18;0,73;12;35
2017-01-29;8;0,55;8;21;0,35;6;18;0,67;14;34
2017-01-29;9;0,52;5;21;0,31;4;18;0,66;16;34
2017-01-29;10;0,48;5;20;0,28;3;18;0,65;12;34
2017-01-29;11;0,46;5;20;0,26;3;18;0,66;13;34
2017-01-29;12;0,46;5;20;0,25;3;17;0,66;9;34
2017-01-29;13;0,48;5;20;0,25;5;17;0,66;7;33
2017-01-29;14;0,49;6;20;0,24; ;17;0,66;8;33
2017-01-29;15;0,5;5;21;0,24; ;17;0,64;6;32
2017-01-29;16;0,5;6;21; ; ;16;0,62;10;32
2017-01-29;17;0,5;5;21; ; ;16;0,61;13;33
2017-01-29;18;0,51;6;21; ; ;16;0,6;12;33
2017-01-29;19;0,51;8;21; ; ;16;0,6;14;34
2017-01-29;20;0,52;18;21; ; ;17;0,61;10;39
2017-01-29;21;0,53;22;21; ; ;17;0,62;8;44
2017-01-29;22;0,55;19;20; ; ;17;0,63;5;50
2017-01-29;23;0,57;20;19; ; ;17;0,66;8;52
2017-01-29;24;0,6;22;19; ; ;17;0,69;8;38
2017-01-30;1;0,63;18;18; ; ;16;0,71;4;36
2017-01-30;2;0,64;10;18; ;22;17;0,73;5;37
2017-01-30;3;0,64;7;19; ;21;16;0,75;9;38
2017-01-30;4;0,63;6;18; ;14;16;0,76;5;38
2017-01-30;5;0,61;5;18; ;16;16;0,77;5;38
2017-01-30;6;0,59;6;18; ;10;16;0,78;10;39
2017-01-30;7;0,57;9;18; ;8;16;0,8;19;39
2017-01-30;8;0,55;14;19; ;10;16;0,82;28;40
2017-01-30;9;0,55;15;19; ;8;16;0,83;26;40
2017-01-30;10;0,56;12;19; ; ;17;0,86;29;40
2017-01-30;11;0,58;12;19; ; ;17;0,87;28;41
2017-01-30;12;0,6;12;19; ; ;18;0,89;20;41
2017-01-30;13;0,63;14;19; ; ;17;0,91;12;41
2017-01-30;14;0,65;12;19; ;24;16;0,91;9;41
2017-01-30;15;0,67;11;18; ;25;16;0,89;12;41
2017-01-30;16;0,68;11;18; ;28;15;0,88;13;41
2017-01-30;17;0,66;11;18; ;30;15;0,86;14;41
2017-01-30;18;0,66;13;18; ;29;17;0,83;13;42
2017-01-30;19;0,67;21;18;0,94;25;17;0,81;13;43
2017-01-30;20;0,67;20;19;0,94;21;18;0,79;11;46
2017-01-30;21;0,66;17;19;0,94;22;19;0,78;8;43
2017-01-30;22;0,65;18;19;0,97;18;20;0,77;6;39
2017-01-30;23;0,65;19;20;0,98;19;22;0,76;5;41
2017-01-30;24;0,64;20;20;0,99;21;23;0,75;4;44
2017-01-31;1;0,64;28;20;0,95;20;22;0,78;3;44
2017-01-31;2;0,63;14;20;0,87;16;22;0,81;4;44
2017-01-31;3;0,6;12;19;0,79;15;22;0,83;3;44
2017-01-31;4;0,56;9;20;0,75;12;22;0,85;4;43
2017-01-31;5;0,54;7;19;0,7;5;22;0,86;4;43
2017-01-31;6;0,52;7;19;0,67;8;22;0,89;10;43
2017-01-31;7;0,5;10;19;0,65;11;22;0,93;13;42
2017-01-31;8;0,49;14;19;0,62;10;22;0,98;16;42
2017-01-31;9;0,49;16;19;0,62;11;23;1,02;14;43
2017-01-31;10;0,51;16;19;0,65;15;25;1,08;15;49
2017-01-31;11;0,55;21;19;0,69;18;24;1,13;14;47
2017-01-31;12;0,59;25;20;0,74;23;23;1,19;17;47
2017-01-31;13;0,55;16;19;1,18;39;20;1,07;11;23
2017-01-31;14;0,58;17;19;1,3;38;21;1,09;11;22
2017-01-31;15;0,6;19; ;1,41;39;22;1,09; ;23
2017-01-31;16;0,61;17; ;1,51;34;23;1,09; ;23
2017-01-31;17;0,6;19; ;1,61;34;22;1,05; ;23
2017-01-31;18;0,6;18; ;1,64;37;21;1,03; ;23
2017-01-31;19;0,6;20; ;1,66;34;21;1,01; ;22
2017-01-31;20;0,62;22; ;1,69;38;20;0,99; ;16
2017-01-31;21;0,62;23; ;1,7;37;21;0,96; ;16
2017-01-31;22;0,64;22; ;1,71;34;21;0,96; ;15
2017-01-31;23;0,62;17; ;1,67;28;22;0,94; ;17
2017-01-31;24;0,62;16; ;1,63;23;23;0,92; ;21
2017-02-01;1;0,6;13; ;1,59;20;24;0,94; ;22
2017-02-01;2;0,58;10; ;1,53;19;23;0,96; ;22
2017-02-01;3;0,55;7; ;1,47;15;24;0,98; ;22
2017-02-01;4;0,5;5; ;1,41;15;24;1; ;22
2017-02-01;5;0,46;7; ;1,32;13;24;1,02; ;22
2017-02-01;6;0,42;10; ;1,25;18;25;1,03; ;23
2017-02-01;7;0,42;18; ;1,25;25;26;1,06; ;24
2017-02-01;8;0,42;18; ;1,27;29;26;1,09; ;22
2017-02-01;9;0,43;16; ;1,27;32;26;1,11; ;22
2017-02-01;10;0,45;16; ;1,25;32;27;1,12; ;22
2017-02-01;11;0,48;17; ;1,25;33;27;1,12; ;22
2017-02-01;12;0,51;16; ;1,25;28;27;1,12; ;22
2017-02-01;13;0,54;16; ;1,28;34;28;1,14; ;22
2017-02-01;14;0,57;16; ;1,3;29;28;1,14; ;22
2017-02-01;15;0,57;16; ;1,29;32;28;1,15; ;22
2017-02-01;16;0,57;17; ;1,25;32;28;1,13; ;22
2017-02-01;17;0,56;18; ;1,27;33;29;1,12; ;22
2017-02-01;18;0,56;19; ;1,29;32;30;1,1; ;23
2017-02-01;19;0,55;15; ;1,3;32;30;1,11; ;25
2017-02-01;20;0,54;19; ;1,29;31;30;1,12; ;25
2017-02-01;21;0,53;18; ;1,24;25;29;1,13; ;27
2017-02-01;22;0,53;20; ;1,21;26;29;1,14; ;26
2017-02-01;23;0,52;18; ;1,16;26;29;1,13; ;24
2017-02-01;24;0,52;19; ;1,1;23;28;1,14; ;20
2017-02-02;1;0,5;17; ;1,04;21;28;1,1; ;19
2017-02-02;2;0,49;19; ;0,99;23;28;1,06; ;19
2017-02-02;3;0,47;17; ;0,93;28;28;1; ;19
2017-02-02;4;0,46;16; ;0,88;26;28;0,96; ;19
2017-02-02;5;0,45;15; ;0,85;22;28;0,89; ;19
2017-02-02;6;0,44;17; ;0,83;25;28;0,87; ;19
2017-02-02;7;0,45;24; ;0,84;34;28;0,84; ;19
2017-02-02;8;0,48;28; ;0,9;39;28;0,83; ;20
2017-02-02;9;0,52;29; ;0,95;42;29;0,86; ;20
2017-02-02;10;0,56;25; ;1;37;29;0,89; ;21
2017-02-02;11;0,6;24; ;1,05;37;30;0,89; ;22
2017-02-02;12;0,63;29; ;1,08;27;30;0,91; ;24
2017-02-02;13;0,54;16; ;1,28;34;28;1,14; ;22
2017-02-02;14;0,57;16; ;1,3;29;28;1,14; ;22
2017-02-02;15;0,57;16; ;1,29;32;28;1,15; ;22
2017-02-02;16;0,57;17; ;1,25;32;28;1,13; ;22
2017-02-02;17;0,56;18; ;1,27;33;29;1,12; ;22
2017-02-02;18;0,56;19; ;1,29;32;30;1,1; ;23
2017-02-02;19;0,55;15; ;1,3;32;30;1,11; ;25
2017-02-02;20;0,54;19; ;1,29;31;30;1,12; ;25
2017-02-02;21;0,53;18; ;1,24;25;29;1,13; ;27
2017-02-02;22;0,53;20; ;1,21;26;29;1,14; ;26
2017-02-02;23;0,52;18; ;1,16;26;29;1,13; ;24
2017-02-02;24;0,52;19; ;1,1;23;28;1,14; ;20
2017-02-03;1;0,5;17; ;1,04;21;28;1,1; ;19
2017-02-03;2;0,49;19; ;0,99;23;28;1,06; ;19
2017-02-03;3;0,47;17; ;0,93;28;28;1; ;19
2017-02-03;4;0,46;16; ;0,88;26;28;0,96; ;19
2017-02-03;5;0,45;15; ;0,85;22;28;0,89; ;19
2017-02-03;6;0,44;17; ;0,83;25;28;0,87; ;19
2017-02-03;7;0,45;24; ;0,84;34;28;0,84; ;19
2017-02-03;8;0,48;28; ;0,9;39;28;0,83; ;20
2017-02-03;9;0,52;29; ;0,95;42;29;0,86; ;20
2017-02-03;10;0,56;25; ;1;37;29;0,89; ;21
2017-02-03;11;0,6;24; ;1,05;37;30;0,89; ;22
2017-02-03;12;0,63;29; ;1,08;27;30;0,91; ;24
2017-02-03;13;0,65;30; ;1,12;28;30;0,93; ;24
2017-02-03;14;0,66;23; ;1,16;21;29;0,92; ;25
2017-02-03;15;0,66;17; ;1,14;20;29;0,91; ;24
2017-02-03;16;0,62;13; ;1,11;28;28;0,88; ;24
2017-02-03;17;0,59;17; ;1,06;18;27;0,85; ;24
2017-02-03;18;0,57;25;25;1,08;38;26;0,84; ;24
2017-02-03;19;0,57;32;25;1,11;34;26;0,87; ;23
2017-02-03;20;0,57;30;25;1,15;34;27;0,86; ;25
2017-02-03;21;0,58;22;25;1,16;33;27;0,84; ;24
2017-02-03;22;0,6;19;24;1,17;26;27;0,85; ;24
2017-02-03;23;0,6;16;24;1,18;21;27;0,85; ;26
2017-02-03;24;0,61;12;24;1,17;17;26;0,84; ;27
2017-02-04;1;0,6;12;22;1,18;17;26;0,86; ;27
2017-02-04;2;0,59;11;21;1,11;13;27;0,86; ;30
2017-02-04;3;0,56;9;21;1,05;14;27;0,86; ;30
2017-02-04;4;0,52;7;21;1;12;27;0,87; ;30
2017-02-04;5;0,49;7;20;0,95;12;27;0,88; ;30
2017-02-04;6;0,46;8;20;0,93;13;26;0,88; ;30
2017-02-04;7;0,43;10;20;0,92;16;26;0,9; ;29
2017-02-04;8;0,43;11;19;0,91;17;25;0,94; ;29
2017-02-04;9;0,42;9;17;0,89;17;24;0,94; ;28
2017-02-04;10;0,42;10;17;0,86;13;23;0,96; ;29
2017-02-04;11;0,43;10;16;0,85;13;22;0,99; ;28
2017-02-04;12;0,44;11;16;0,84;12;21;1,01; ;27
2017-02-04;13;0,47;15;15;0,84;17;20;1,03; ;27
2017-02-04;14;0,5;21;15;0,85;17;20;1,05; ;28
2017-02-04;15;0,53;19;15;0,84;18;21;1,06; ;32
2017-02-04;16;0,54;16;16;0,82;14;21;1,05; ;35
2017-02-04;17;0,55;14;16;0,83;16;21;1,07; ;40
2017-02-04;18;0,56;13;16;0,85;13;21;1,08; ;44
2017-02-04;19;0,56;12;15;0,86;14;21;1,08; ;44
2017-02-04;20;0,58;14;16;0,86;13;20;1,06; ;43
2017-02-04;21;0,6;19;15;0,87;21;19;1,07; ;42
2017-02-04;22;0,62;21;15;0,87;27;19;1,08; ;41
2017-02-04;23;0,65;21;15;0,88;24;18; ; ;40
2017-02-04;24;0,66;17;14;0,86;13;18; ; ;39
2017-02-05;1;0,68;16;14;0,86;18;18; ; ;39
2017-02-05;2;0,71;16;14;0,86;15;17; ; ;36
2017-02-05;3;0,71;9;14;0,85;10;17; ; ;35
2017-02-05;4;0,69;6;14;0,84;9;17; ; ;35
2017-02-05;5;0,64;5;14;0,81;8;17; ; ;34
2017-02-05;6;0,59;5;14;0,79;8;17; ; ;34
2017-02-05;7;0,53;5;14;0,76;9;16; ; ;34
2017-02-05;8;0,5;5;14;0,75;8;16; ; ;34
2017-02-05;9;0,47;4;14;0,72;7;16; ; ;34
2017-02-05;10;0,43;4;14;0,69;6;15; ; ;32
2017-02-05;11;0,42;4;14;0,66;5;15; ; ;32
2017-02-05;12;0,42;5;14;0,65;6;15; ; ;33
2017-02-05;13;0,43;6;14;0,64;7;15; ; ;34
2017-02-05;14;0,45;6;13;0,64;8;14; ; ;32
2017-02-05;15;0,45;5;12;0,63;6;13; ; ;27
2017-02-05;16;0,45;6;12;0,62;7;12; ; ;25
2017-02-05;17;0,46;7;12;0,62;8;11; ; ;20
2017-02-05;18;0,47;9;11;0,62;9;11; ; ;15
2017-02-05;19;0,48;9;11;0,63;11;10; ; ;13
2017-02-05;20;0,48;9;10;0,63;12;9; ; ;12
2017-02-05;21;0,47;10;11;0,64;14;10; ; ;11
2017-02-05;22;0,46;10;12;0,62;12;10; ; ;11
2017-02-05;23;0,46;10;14;0,61;12;10; ; ;11
2017-02-05;24;0,46;7;15;0,61;10;10; ; ;11
2017-02-06;1;0,46;7;15;0,6;9;9; ; ;11
2017-02-06;2;0,44;5;15;0,59;7;9; ; ;11
2017-02-06;3;0,43;3;15;0,57;5;9; ; ;11
2017-02-06;4;0,41;4;15;0,55;6;9; ; ;12
2017-02-06;5;0,39;5;16;0,52;7;9; ; ;12
2017-02-06;6;0,39;7;16;0,51;9; ; ; ;13
2017-02-06;7;0,39;11;16;0,51;13; ; ; ;13
2017-02-06;8;0,4;12; ;0,53;14; ; ; ;14
2017-02-06;9;0,42;11; ;0,57;15; ; ; ;14
2017-02-06;10;0,44;11; ;0,62;15; ; ; ;15
2017-02-06;11;0,48;13; ;0,66;17; ; ; ;15
2017-02-06;12;0,5;12; ;0,71;17; ; ; ;14
2017-02-06;13;0,53;12; ;0,77;18; ; ; ;13
2017-02-06;14;0,55;12; ;0,82;18; ; ; ;14
2017-02-06;15;0,56;12; ;0,87;20; ;0,82; ;15
2017-02-06;16;0,55;13; ;0,9;21; ;0,82; ;14
2017-02-06;17;0,55;15; ;0,92;22; ;0,82; ;14
2017-02-06;18;0,54;17; ;0,92;22; ;0,86; ;15
2017-02-06;19;0,54;18; ;0,95;26; ;0,88; ;16
2017-02-06;20;0,56;20; ;0,99;27; ;0,89; ;17
2017-02-06;21;0,58;22; ;1;27; ;0,91; ;18
2017-02-06;22;0,6;21; ;1,03;28; ;0,94; ;19
2017-02-06;23;0,63;22; ;1,04;25; ;0,97; ;19
2017-02-06;24;0,67;22; ;1,04;25; ;1,02; ;21
